user_name,post_message,timestamp_post,num_like_post,num_comment_post,num_share_post,label,source_file
eaab191df22556d99fa66afaea003d28,"TRI TÔN ĐÃ CÓ HƠN 50 VỤ NHIỄM CORONA RỒI …HIX …HOANG MANG QUÁ …MỌI NGƯỜI NHỚ ĐEO KHẨU TRANG , RỬA TAY THẬT SẠCH NHA NHA …",1583890200.0,298,10,28,1,train.csv
036025f7d10eca014ada255dcf2a39aa,"Miếng ngon dễ bỏ ?“ Trong khi TQ nhanh tay ban hành luật cấm tiêu thụ động vật hoang dã ( ĐVHD ) ngay sau khi bùng phát dịch Covid-19 thì người dân VN vẫn đang chờ đợi một động thái tương tự từ chính phủ .Theo một báo cáo mới công bố của Quỹ Quốc tế Bảo vệ Thiên nhiên ( WWF ) , hơn 90% số người được khảo sát tại khu vực Đông Nam Á và Hong Kong ủng hộ các chính phủ đóng cửa các thị trường buôn bán ĐVHD .Con số này tại Việt Nam là 93% ... ”",1587217247.0,38,42,0,1,train.csv
4269d4f9ed1c719af2585b4f27a0542c,"Xem vụ này sẽ thấy , Thuế của dân sẽ có nguy cơ bị "" tạm ứng "" trước mà bồi thường do oan án .Như vụ dưới đây là tắc trách nữa vì đáng ra VKS đã phải tổ chức xin lỗi người dân bị hàm oan rõ ràng vài chục năm về trước .Vậy mà ở không ít vụ án , các cơ quan tiến hành tố tụng vẫn rất chủ quan , điển hình như vụ Hồ Duy Hải "" mặc dù có sai sót về tố tụng nhưng không thay đổi bản chất vụ án "" ...( sai tố tụng là thay đổi bản chất vụ án rồi - Uỷ ban Tư pháp khẳng định vậy ) .",1592816028.0,30,4,2,1,train.csv
dd998517d96811edfb95c916b6bfe4f3,"Nghe đâu chú TH số 2x khai ko đúng sự thật là đã đi đâu từ lúc xuống sân bay , bảo là đi tập thể dục . các pác tìm camera mãi ko ra bắt khai lại .Ko dấu được mớ lòi ra là đến nhà "" huấn luyện viên riêng "" ở R4 Royal City , thế là Toang .CA , YT đến hốt cô bồ nhí cùng con riêng đi .Ầm í cả royal city .Với thấy bảo 2 anh tây dính covid o ĐN cũng kịp "" giao lưu văn hoá "" với 2 em đào bản địa , xong mấy em lại chăm chỉ tâm sự với mười mấy chú khác trc khi bị cách ly thì phải .Quả này chế nào thây chồng bị sốt với ho là dễ cháy nhà lắm đây này",1583990940.0,296,89,78,1,train.csv
3375790c0dd99143c5445f52f2eede47,"Một Thạc sĩ người Việt Nam đang làm việc tại Bệnh viện Thâm Quyến, Trung Quốc. Ông đang được chuyển sang nghiên cứu virus viêm phổi Vũ Hán. Ông gọi cho người nhà Việt Nam và nói với bạn bè Nếu bạn bị sổ mũi và đờm khi bạn bị cảm lạnh, bạn không thể là một loại viêm phổi coronavirus mới, vì viêm phổi coronavirus là ho khan mà không chảy nước mũi. Đây là cách đơn giản nhất để nhận biết. Hãy nói với bạn bè của bạn rằng nếu bạn biết nhiều hơn về kiến ​​thức y tế, bạn sẽ có nhận t...hức rõ hơn về nhận dạng và phòng ngừa. Dịch Corona thực sự nguy hiểm, và KHÔNG CÓ MỘT LOẠI KHẨU TRANG NÀO CHỐNG DC DỊCH mọi người nhé. Nếu thực sự có loại khẩu trang chống dc dịch, thì ko đến nỗi gần 20 bác sĩ bị nhiễm Corona! Người ta còn mặc quần áo bảo hộ, mặt nạ bảo hộ, đóng bỉm luôn còn dính nữa là dăm ba cái loại khẩu trang. Loại virut này chỉ sinh sôi ở khí hậu lạnh, vì thế, mọi người nên tăng cường uống nước, ăn cam, giữ ấm cơ thể để tăng sức đề kháng, tránh thức đêm khiến cơ thể mệt mỏi dễ bị nhiễm bệnh nhé. Chứ ko phải ăn chơi hết mình, đi mua dăm 3 cái khẩu trang là chống dc đại dịch tầm cỡ thế giới đâu ạ. CÁCH PHÒNG TRÁNH DICH HIỆU QUẢ LÀ: 1. Tuyệt đối không đến những chỗ đông người như đền chùa, trung tâm thương mại, lễ hội đầu năm…Tết năm nào cũng có nhưng mạng người chỉ có một mà thôi! Việc hủy toàn bộ các hoạt động nơi công cộng là điều cần thiết và bắt buộc trong thời điểm này. 2. Cho trẻ nghỉ học hoàn toàn trong vòng ít nhất 2 tuần tới (tính từ ngày 31/01). Học là việc cả đời chứ không phải chuyện 1 tuần hay 1 tháng, đừng để bị cuốn vào “dịch bệnh” thành tích của hệ thống giáo dục. 3, Dự trữ thực phẩm để sử dụng trong vòng 3 – 4 tuần sắp tới. Bài học của Trung Quốc là một số thành phố bùng phát dịch đã xuất hiện tình trạng khan hiếm lương thực, thậm chí có nguy cơ chết đói (như Vũ Hán). 4. Xông nhà mỗi ngày để thanh lọc không khí, diệt khuẩn và tăng sức đề kháng cho các thành viên gia đình. Các loại tinh dầu hữu cơ như eucalyptus, cam, sả, chanh, bạc hà, quế, bách xù…cực kì hiệu quả với các công dụng trên. Các bạn có thể xông từng loại tinh dầu đơn, mỗi loại cách nhau 2-3 giờ. Nên kết hợp sử dụng máy khuếch tán khí nén với máy khuếch tán bằng sóng âm để tăng độ ẩm trong nhà (corona virus phát triển kém trong môi trường ẩm cao). 5 .Rửa tay ngay khi vừa đi bên ngoài về bằng các loại nước rửa tay. Nếu phải ra ngoài lâu nên đem theo 1 chai nước rửa tay khô. Lần này, virus Vũ Hán không chịu nhiệt và sẽ bị yếu ở nhiệt độ 38 độ. Do đó, hãy uống nhiều nước nóng hơn. Bạn có thể nói với bạn bè và người thân của mình uống nhiều nước nóng hơn để ngăn chặn nó. Gần đây trời rất lạnh và uống nước nóng cũng rất thoải mái. Nó không phải là thuốc chữa bệnh và tốt cho cơ thể. Uống nước ấm có hiệu quả đối với tất cả các loại virus. Hãy cố gắng không uống nước đá, hãy nhớ! Chia sẻ cho mọi người phòng tránh . Xem thêm",2020-02-08 08:13:19,1700.0,488.0,3100.0,1,train.csv
65dee89f047f57604af35be6a1322c43,"Giả nhân giả nghĩa, gây ra dịch bệnh rồi sắm vai ""hiệp sĩ"" mang vật tư y tế (đồ dởm) đi cứu các nước, trong khi bỏ mặc đồng bào ở Nga chịu trận, đóng cửa không cho về..cả Đại sứ ở Nga lẫn chính phủ Trung Quốc bị dân chúng chửi sấp mặt!",2020-04-22 16:01:17,104.0,11.0,15.0,1,train.csv
48f5a55ae8f6d92c9bbee83f663213ba,"Corona đang bị Xổng chuồng từ TÂM Dịch - Từ người đàn ông VÔ Ý THỨC - Sơn Lỗi - Bình Xuyên - Vĩnh Phúc ( 36-37 tuổi ) nhưng vẫn còn Mể mãi Người yêu tại Lai Châu rồi Chốn tâm dịch Lên Lai Châu thăm nhà người yêu .Mọi người cảnh giác Xuân Giao , Bảo Thắng , Lào Cai Sapa - Tam đường , Lai Châu .=》 ai có thông tin gì chia sẻ tin này để mọi người nắm nhé !...Nguồn : fb phạm việt ánh Xem thêm",1581693882.0,241,180,573,1,train.csv
6c82a81e0eb2ee87dc5b0c2b7d3b7e98,Người ta đồn ông Thượng tá Võ Đình Thường là con rẻ của lãnh đạo chủ đầu tư trạm thu phí BOT Biên Hoà .Chắc lưng cũng ít có bự lắm à nhen,1589293901.0,74,5,10,1,train.csv
1b4df0c3ac558fe3c34bc98bf838b336,"ĐOC THÔI MÀ TIM ĐÂP LOẠN LÉN RỒI Tôi cầu xin các bạn, cầu xin mọi người hãy đọc!!! ---... TỪ 0 GIỜ T7 (28-3): HẠN CHẾ ĐI LẠI, HẠN CHẾ RA VÀO TP VÀ CÁC TỈNH 2 TUẦN HOẶC LÂU HƠN --- Cách đây ít phút, Thủ tướng vừa tuyên bố hàng loạt biện pháp áp dụng từ 0g 28/3. Trong đó có dừng họp, hạn chế bay từ HN, <URL> đi các tỉnh, hạn chế ra đường va di chuyển khỏi TP... Các cảnh báo cho thấy nếu đạt mức 1000 người nhiễm trong vòng 39 ngày thì phải chấp nhận việc lây nhiễm với quy mô rất lớn: Từ 1000 lên 2000 người trong 3 ngày, lên 8000 trong vòng 5 ngày và lên 32000 trong 5 ngày kế tiếp. Giới chuyên gia nhận định: - Ca nhiễm đầu tiên tại VN ngày 23/1 và đến 12/2 tất cả các ca đều đã khỏi cho đến ngày 6/3 mới xuất hiện ca nhiễm mới và liên tục tăng. Như vậy về mặt lan truyền dịch, phải coi nước ta bắt đầu đợt dịch mới từ 6/3. KHÔNG LIÊN QUAN ĐẾN ĐỢT 23-1 tới 12-2. - Các con số trên thế giới cho thấy từ 1 lên 100 trung bình mất 29 ngày, thì thời gian này của VN chỉ là 18 ngày. Dự báo VN sẽ lây nhiễm với mô hình A như Hồ Bắc, Ý, Đức, Pháp và Tây Ban Nha. Và nay chúng ta chỉ còn 02 tuần để khống chế không cho nó đạt mức 1000 ca nhiễm vào 3-4-2020. Nếu không thành công, sau ngày 3-4 VN sẽ chứng kiến sự lây lan dịch với tốc độ chóng mặt với 1000 người nhiễm và sẽ đạt 8000 người sau 11 ngày, tức 14-4. Và số tử vong sẽ kinh hoàng do mất kiểm soát. --- P/s: Chia sẻ để không trở thành nạn nhân của Corona. Xem thêm",2020-03-27 15:06:07,835.0,295.0,3500.0,1,train.csv
d5d3b83a1d6a412ce56cc1bc4d61f899,"TIN CHẤN ĐỘNG TỪ VŨ HÁN - TRUNG QUỐC Dữ liệu từ <URL> cho thấy hiện đang có một lượng rất lớn khí dioxit Lưu huỳnh (SO₂) từ vùng ngoại ô Vũ Hán bốc lên. Gần Vũ Hán là thành phố Chongquing nơi cũng bị ảnh hưởng nặng nề bởi virus Corona, quan sát thấy cũng thấy xuất hiện hiện tượng tương tự. Dioxit lưu huỳnh thường liên quan đến việc đốt các chất hữu cơ, các hợp chất hữu cơ chỉ có thể tổng hợp trong cơ thể sinh vật, nói thẳng ra là xác động vật, xác chết ... Hiện lượng khí SO₂ ở Vũ Hán đang là cực kỳ cao, ở mức 1700ug / m ^ 3, trong đó 80ug / m ^ 3 được coi là cao nguy hiểm. Với lượng SO₂ đang đo được tại Vũ Hán, người ta ước tính phải đốt chừng 14.000 xác mới cho ra được lượng khí thải SO₂ tương ứng.",2020-02-10 06:05:00,6.0,0.0,0.0,1,train.csv
e6fa9e93b8ce3b261e8c05102ed83359,"Bác ở Canada vừa mới báo 1 tin vui từ Canada trong cuộc chiến chống corona, con gái bác cũng làm trong ngành y ở Canada nên các bạn có thể tin tưởng và áp dụng theo Hôm nay, 1 nhà khoa học Canada vừa tìm ra được là nếu khẩu trang có tẩm muối, Corona dính vào sẽ bị giết trong vòng 5 phút. Trong lúc chờ đợi khẩu trang tẩm muối được bán trên thị trường, các bạn có thể làm theo cách sau đây : 1. Hai chén muối khuấy đều với nửa chén nước lọc (đun sôi) cho muối tan.... 2. Dùng cọ bôi lên nhiều lần dung dịch muối ở phía ngoài khẩu trang. Chờ khô, làm lại 2 lần nữa và sau đó có thể dùng khẩu trang đi ra ngoài. 3. Nếu không có N95, có thể áp dụng tạm thời trên khẩu trang giấy chống bụi, hoặc khẩu trang bằng vải thường dùng. Nếu dùng khẩu trang vải, cứ 2 ngày giặt nó 1 lần và tẩm muối như vừa chỉ dẫn trên. Nhớ là phải phơi khẩu trang cho thật khô trước khi dùng. 4. Không chỉ giết corona, mà muối còn giết được tất cả những virus khác trong không khí ! Thông tin này cũng đã được đăng trên tạp chí Business Insider. Các bạn đọc thêm ở đây, và thấy có thể làm theo thì nên share post này đến nhiều người để cộng đồng có thêm cách phòng chống. Cộng đồng an toàn hơn thì mỗi chúng ta cũng an toàn hơn Ps: xin chia sẻ rộng rãi tạo sự lan toả trong cộng đồng cùng #GOTA. ; chia sẻ vào nhóm sẽ hiệu quả hơn. Xem thêm",2020-02-10 10:19:01,53.0,9.0,26.0,1,train.csv
b76b806553bc7cb365e2d6cea83906bd,"CÁCH TỰ KIỂM TRA XEM MÌNH CÓ NHIỄM VIRUT COVID-19 KHÔNG [ Triệu chứng của Covid-19 và cách tự bảo vệ mình - Lời khuyên của bác sĩ Nhật Bản & Đài Loan ] Coronavirus có thể không có dấu hiệu bị lây nhiễm trong nhiều ngày , làm thế nào để biết người đó có bị nhiễm bệnh hay không .Vào thời điểm họ bị sốt và / hoặc ho và đến bệnh viện , phổi thường là 50% Xơ hoá và đã quá muộn !...Các chuyên gia Đài Loan cung cấp một cách tự kiểm tra đơn giản mà chúng ta có thể làm mỗi sáng : Hít một hơi thật sâu và nín thở trong hơn 10 giây .Nếu bạn hoàn thành nó mà không ho , không khó chịu , ngột ngạt hoặc căng cứng , v.v ... điều đó chứng tỏ không có xơ hoá trong phổi , về cơ bản cho thấy không bị lây nhiễm .Trong những thời điểm quan trọng , bạn nên tự kiểm tra mỗi buổi sáng trong một môi trường có không khí sạch !Lời khuyên nghiêm túc của các bác sĩ Nhật Bản điều trị các trường hợp Covid-19 .Mọi người nên đảm bảo miệng & cổ họng của bạn ẩm , không bao giờ KHÔ .Uống vài ngụm nước sau mỗi ít nhất 15 phút .TẠI SAO ?Ngay cả khi vi-rút xâm nhập vào miệng bạn ... nước uống hoặc các chất lỏng khác sẽ quét chúng xuống qua thực quản và vào dạ dày .Khi đã ở trong bụng ...ACID dạ dày của bạn sẽ tiêu diệt tất cả virus .Nếu bạn không uống đủ nước thường xuyên hơn ... virus có thể xâm nhập vào khí quản của bạn và vào PHỔI .Điều đó rất nguy hiểm .Xin nhắc nhở mọi người về điều này !TRIỆU CHỨNG NHIỄM CORONA QUA TỪNG NGÀY 🛑Ngày 1 ~ Ngày 3 - Triệu chứng giống bệnh cảm - Viêm họng nhẹ , hơi đau - Không nóng sốt .Không mệt mỏi .Vẫn ăn uống bình thường 🛑Ngày 4 - Cổ họng đau nhẹ , người nôn nao .- Bắt đầu khan tiếng .- Nhiệt độ cơ thể dao động 36.5 ~ ( tuỳ người ) - Bắt đầu chán ăn .- Đau đầu nhẹ - Tiêu chảy nhẹ 🛑Ngày 5 - Đau họng , khan tiếng hơn - Cơ thể nóng nhẹ .Nhiệt độ từ 36.5 ~ 36.7 - Người mệt mỏi , cảm thấy đau khớp xương * * Giai đoạn này khó nhận ra là cảm hay là nhiễm corona 🛑Ngày 6 - Bắt đầu sốt nhẹ , khoảng 37 - Ho có đàm hoặc ho khan - Đau họng khi ăn , nói hay nuốt nước bọt - Mệt mỏi , buồn nôn - Thỉnh thoảng khó khăn trong việc hít thở - Lưng , ngón tay đau lâm râm - Tiêu chảy , có thể nôn ói 🛑Ngày 7 - Sốt cao hơn từ 37.4 ~ 37.8 - Ho nhiều hơn , đàm nhiều hơn .- Toàn thân đau nhức .Đầu nặng như đeo đá - Tần suất khó thở vẫn như cũ .- Tiêu chảy nhìu hơn - Nôn ói 🛑Ngày 8 - Sốt gần mức 38 hoặc trên 38 - Khó thở hơn , mỗi khi hít thở cảm thấy nặng lồng ngực .Hơi thở khò khè - Ho liên tục , đàm nhiều , tắt tiếng - Đầu đau , khớp xương đau , lưng đau ...🛑Ngày 9 - Các triệu chứng không thay đổi mà trở nên nặng hơn .- Sốt tăng giảm lộn xộn - Ho không bớt mà nặng hơn trước .- Dù cố gắng vẫn cảm thấy khó hít thở .* * Tại thời điểm này , nên đi xét nghiệm máu và chụp XQuang phổi để kiểm tra P / s - Triệu chứng thay đổi tuỳ theo sức đề kháng của từng người .Ai khoẻ thì mất 10-14 ngày mới phát hiện .Ai không khoẻ thì 4-5 ngày .👉Mọi người lưu ý : - Đeo khẩu trang khi có thể ( khẩu trang vải cũng được , giặt thường xuyên ) .- Rửa tay , rửa tay và rửa tay .- Tránh tụ tập đông người .- Nạp thêm Vitamin C để tăng sức đề kháng .- Vệ sinh đồ dùng cá nhân như điện thoại , laptop thường xuyên .😷NẾU LỠ VƯỚNG VIRUSCORONA , BẠN NÊN LÀM GÌ ĐỂ THOÁT HIỂM ?( Lời khuyên của một bác sĩ ) Các bạn nên dành chút thời gian đọc bài viết , để có chút kinh nghiệm dành cho bản thân và gia đình bạn bè , phòng trường hợp không may lỡ vướng phải con virus độc ác này .Khi bạn biết mình bị lây nhiễm con virut CORONA Vũ Hán vì ho nhiều , đau ngực , khó thở , nhức đầu và tiêu chảy - người bị nóng sốt lâu không cảm thấy giảm thì hãy làm đúng sau đây : ( * * * ) LẬP TỨC ĐEO KHẨU TRANG Y TẾ , RỬA TAY VÀ ĐẾN NGAY CÁC CƠ SỞ Y TẾ ĐỂ KHÁM VÀ NHẬN QUYẾT ĐỊNH CÁCH LY .TUYỆT ĐỐI KHÔNG ĐI LUNG TUNG .NHỜ GIA ĐÌNH BẠN BÈ BÁO NGAY CHO LỰC LƯỢNG CHỨC NĂNG ĐỂ CÓ GIẢI PHÁP KHỬ TRÙNG CÁCH LY KHU DÂN CƯ .TRONG TRƯỜNG HỢP QUÁ SỢ HÃI THÌ MỚI CHỌN LÀM CÁC BƯỚC NÀY .NHƯNG HÃY NGHĨ CHO CỘNG ĐỒNG TRƯỚC .ĐỪNG ĐỂ BÙNG PHÁT DỊCH NHƯ VŨ HÁN !!!( 1 ) Uống thuốc Tylenol giúp hạ nhiệt và đắp khăn lạnh vào đầu ..Tuyệt đối không sợ hãi , phải thật bình tĩnh vì sống chết có số mạng - mình cố gắng tận hết sức mình - càng sợ hãi về tâm lý thì cơ hội mình càng ít hy vọng hơn - nhớ thật kỹ là không gì sợ hãi khi nhiễm bệnh .( 2 ) Tự mình cách ly với gia đình , người thân - tìm một nơi thoáng mát nằm nghỉ ngơi - một nơi có cửa sổ đưa nhiều không khí vào ( 3 ) Mỗi ngày uống nhiều nước cỡ 3 lít - 1 ly nước cam và cố gắng ăn đủ bữa .Cố gắng ăn để cơ thể đủ sức chống lại Virus - nhịn đói rất nguy hại .Nếu khó ăn quá , ăn không nỗi thì uống 1 ly nước trà ấm pha đường tạm thời .( 4 ) Lúc người nóng sốt thì cơ thể lại cảm thấy lạnh nên ai cũng muốn đắp chăn trùm kín - đây là đều tối kị - không nên đắp chăn dù cảm thấy ớn lạnh - đắp tấm khăn mỏng thôi - Người trong nhà giúp người bệnh ( nhớ mặc áo mưa nilon và đeo khẩu trang ) - Giúp bằng cách đắp khăn lạnh lên đầu người bệnh giúp hạ nhiệt , thay khăn lạnh nhiều lần ...( 5 ) Tylenol là thuốc tốt nhất sử dụng trong lúc ngực bị đau và uống thuốc ho nếu bị ho nhiều - NHỚ CHO KỸ thuốc ho ( 6 ) Sau khi ăn đủ bữa , uống thuốc giảm đau và thuốc ho thì cố gắng ngủ càng nhiều , cành tốt .Thức dậy thấy đói bụng thì uống 1 ly nước trước khi dùng bữa .( 7 ) Nếu quý bạn làm đúng theo lời dặn này thì cơ hội hết bệnh rất cao và bệnh sẽ giảm dần sau 7 ngày - Sau khi hết bệnh này thì cơ thể bạn đã có kháng tố chống lại con virus Vũ Hán , tuy nhiên phổi sẽ bị hơi đau đôi khi và sẽ khỏi sau 1 tháng .Trong thời gian hết bệnh thì nên tập thở mỗi buổi sáng sớm lúc không khí trong lành .* Nguồn từ page Nhật Bản * [ Tin tức Phan Thiết - cập nhật tin tức từng giờ cho bạn đọc ] # tintucPhanThiet # PhanThiet 24 h # PhanThietngaymoi # PhanThietBinhThuan # dulichPhanThiet # AnuongPhanThiet # VuichoiPhanThiet Xem thêm",1583562719.0,625,199,3300,1,train.csv
76388ca3e636de73f1167eb0a460ce3b,"VIỆT NAM NGẠO NGHỄ HAY NGẠO MẠN ?Đây là một trong nhiều chốt kiểm soát dịch bệnh ở Vĩnh Phúc đang được thiết lập , bên cạnh đó còn nhiều chốt khác nữa .Trong huyện Bình Xuyên - Vĩnh Phúc đã thiết lập 1 chốt kiểm tra .Riêng tại các xã Sơn Lôi , Thiện Kế , thị trấn Gia Khánh … , cấp cơ sở cũng đã lập chốt kiểm soát .Số lượng các chốt kiểm dịch hiện tại là 8 chốt , được thiết lập căn cứ vào ngả đường ở vùng có người bị nhiễm , nguy cơ lây nhiễm ....Ai đi ra vào , xe cộ ra vô các địa phương này đều bị chặn lại để đo thân nhiệt .Hình ảnh tưởng chừng ở Vũ Hán nữa tháng trước mà hôm nay nó xuất hiện ngay trước mắt ta .Từ không có gì sang lập chốt chặn để kiểm tra thì nó sang phong toả luôn cả tỉnh này là nhanh lắm .Nghe đâu , trên mạng xã hội VN đang chia sẻ tin ca ngợi cái hành động của chính phủ VN đưa phi cơ sang Vũ Hán đón người Việt về mà xem đó là “ vĩ đại ” là “ quang vinh ” , còn ca tụng là Ngạo Nghễ nữa chứ , thật khó hiểu .Hành động đó được các quốc gia khác làm từ lâu , Hoa Kỳ , Canada ... và 19 nước khác đã làm lâu lắm rồi , một tháng trước ấy , chẳng có ai ca ngợi là Hoa Kỳ Ngạo Nghễ hay Canada Ngạo Nghễ cả , bởi lẽ bảo hộ công dân của mình là trách nhiệm của chính phủ .Chưa kể người Việt đang kẹt rất nhiều , nhưng số người đưa về trong chuyến “ phi cơ ngạo nghễ ” ấy lại là 30 người thôi ?Chẳng hỏi ai cũng biết , 30 người đó là con cháu quan chức đảng ta đang học và tu nghiệp tại Vũ Hán , nếu không có gì trắc trở có khi được kết thúc khoá tu nghiệp trước đại hội đảng 13 để về mà kịp mà bổ nhiệm cán bộ ấy chứ ?Mỹ hay các nước khác hầu như di tản hết các công dân của họ không xót một ai , họ di tản mà không phân biệt con cháu quan chức gì cả mà họ còn chưa to mồm kêu là ngạo nghễ .Người Việt chỉ di tản con cháu lãnh đạo thôi , còn hàng ngàn người dân lao động mắc kẹt sao không di tản ?Người Việt với nhau mà cũng kỳ thị như vậy sao lại to mồm kêu là ngạo nghễ ?Mở toang cửa biên giới , để bây giờ lập hàng chục bệnh viện dã chiến vì nơm nớp lo sợ dịch bùng phát mà ngạo nghễ cái gì ?Ở TQ , toà án ra lệnh cảnh sát không được bắt bẽ người đăng tải thông tin về Corona dù sai hay đúng .Còn ở VN thì đe doạ phạt tiền người đăng tải về Corona , thậm chí còn doạ các bác sỹ nói về sự nguy hiểm của Corona , đó là ngạo nghễ hay ngạo mạn ?Để học sinh đi học phải dùng giấy A4 để làm khẩu trang bịt mặt , trong khi đó đem cả hàng chục tấn khẩu trang y tế cho Trung quốc , đó là ngạo mạn coi thường sinh mạng Nhân dân chứ ngạo nghễ cái gì ?Không đóng cửa biên giới làm dịch bệnh đang diễn biến nghiên trọng trong nước , Đem thiết bị y tế và khẩu trang y tế ( trong nước đang không có để dùng ) mang sang cho TQ .Đó là đảng đang đem sinh mạng nhân dân để tô thắm tình hữu nghị Việt - Trung , là ngạo mạn , là nguỵ quyền sao lại coi đó là ngạo nghễ chứ ?Xem thêm",1581416578.0,1500,246,573,1,train.csv
c43248aee08673ffd1b095fa8703140b,"Ubnd quận 2 lập hồ sơ khống , có dấu hiệu chiếm đoạt tiền bồi thường khi thu hồi đất ở có GCNQSDĐ và Tài sản khác gắn liền với đất trái luật không bồi thường cho người sử dụng đất trong đó có nhà ở ( Hồ sơ nguỵ tạo , không có giá trị pháp lý đã được thu thập full - có dấu đỏ , không cần chứng minh ) hồ sơ hoàn công do phòngTài nguyên Môi trường q2 giả mạo luôn 😫 Full Chứng cứ chi cục Thuế quận 2 né tránh và nhúng chàm làm thất thu thuế nhà nước và lạm thu thuế của người dân 😥 anh chị nào quan tâm inbox nhận full text và chứng cứ ạ",1588641781.0,2,0,0,1,train.csv
22e9545a00f2e8adacea8c38ca6ac2d3,"Ngày 8/5/2020, tại huyện Sóc Sơn sẽ diễn ra phiên toà xét xử Huệ Như (tức Đặng Thị Huệ), nữ tài xế dũng cảm chống BOT bẩn. Huệ Như là mẹ đơn thân có hai con nhỏ. Trước khi bị bỏ tù Huệ Như từng bị bắt bớ đánh đập hết sức dã man khi tham gia phản đối BOT bẩn. Mong mọi người quan tâm đến phiên toà ngày 7/5 xét xử người phụ nữ dũng cảm Huệ Như.",2020-05-04 00:50:01,29.0,4.0,0.0,1,train.csv
f73c2f9fa7a45d5caa67c5f5a10547e8,"Người đàn ông Hồi giáo tươi cười khi nhà thờ Đức Bà cháy… 9h29, sơ tán khỏi nhà thờ Đức Bà Paris.",2020-04-15 15:09:00,82.0,13.0,0.0,1,train.csv
3e55610ef9faa755cca490731bc1ccd7,"Người phụ nữ có biểu hiện tâm thần , lang thang cơ nhỡ bị gã trai mặc áo BeBike cưỡng hiếp đây … chị bị tâm thần thật đáng thương … quần dính đầy máu khô sao bao ngày không vệ sinh khi đến thời kỳ kinh nguyệt😰 < URL > ằng Súc Vật kia sẽ sớm bắt được thôi 🤬🤬🤬🤬",1587206624.0,0,0,0,1,train.csv
68d174bb739151ea2d308cc8b3732aa4,Bột canh i-ốt Hải Châu lừa người tiêu dùng từ bao giờ và chống lưng cho hành vi dối trá đó ?,1557191340.0,unknown,unknown,unknown,1,train.csv
1122222180300765952,TIN SỐC Sáng nay 7h Ca Phẫu Thuật THẤT BẠI hàng trăm nghệ sĩ bật khóc khi nghe Tin vè Hoài Linh,1501297200.0,unknown,unknown,unknown,1,train.csv
f5479f541c4e7eb990d831da1a4e6210,"Quan chức Nhật và Mỹ gần đây cho rằng COVID-19 nên được gọi đúng là ' Viêm phổi Vũ Hán ' để ngăn chặn nỗ lực “ chối tội "" và làm sai lệch thông tin của ĐCSTQ .Hiện chiến lược truyền thông của chính quyền Trung Quốc đang cố gắng thuyết phục thế giới rằng nguồn gốc của virus không phải từ Trung Quốc , đồng thời đổ lỗi cho Mỹ , Nhật , Hàn vì đã không thực hiện các biện pháp phòng chống dịch tốt , khiến dịch lây lan ra thế giới .",1583731074.0,3300,318,1100,1,train.csv
e8f99bc552418268880e9524b6c23ecd,"“ Việc cấm Đài Loan đặt chân vào Liên Hợp Quốc là sự sỉ nhục không chỉ đối với người dân Đài Loan mà còn đối với các nguyên tắc của Liên Hợp Quốc ” , tweet của phái đoàn ngoại giao Mỹ tại Liên Hợp Quốc viết .Trước đó tweet của Bộ Ngoại giao Mỹ kêu gọi đưa Đài Loan vào hội nghị sắp tới của WHO với tư cách quan sát viên ."" ....",1588465511.0,196,59,14,1,train.csv
a7d5c8d17f91b9662383614afa7ca6d8,"Ghê rợn tội ác phá rừng của Sun Group và liên minh quỷ quái với chùa rởm xây trái phép giữa rừng, sư đểu dâm ô đốn mạt và lừa đảo cúng bái... thật kinh tởm! Thủ nghẹo duyệt cho nó phá rừng làm dự án du lịch gây lũ lụt giết dân và những thảm hoạ môi trường... Bà con hãy chia sẻ và lên tiếng TẨY CHAY MỌI DỊCH VỤ DU LỊCH CỦA SUN GROUP như đã tẩy chay thằng Dr. Ruồi cho nó chết đi. Bài rất hay của báo PN độc quyền vạch trần sự thật làm các lều báo kền kền của hơn 800 báo tuyên láo khác của DLV tức tối tấn công... Hãy lan toả thông tin cho cộng đồng biết để tẩy chay lũ khốn nạn gây tội ác tày trời hại dân, phá hoại đất nước!",2019-09-28 02:59:51,0.0,2.0,1.0,1,train.csv
1be2a94d910fd2c19cfbc8308766f091,"Chuyện lạ là ông có 5 CMTND và 7 căn cước đã hay .Nhưng chuyện ông minh chứng "" Làm giàu không khó "" mới ghê , vì trong 3 tháng ông xin được 50 triệu nhẹ hều à .",1587167220.0,61,44,6,1,train.csv
724023650c72e23e871e6c22354f3b12,Ở Bệnh Viện CuBa mình vừa có 3 ca nhiễm vi khuẩn ăn thịt người rồi mn ơi ...Cảnh giác nhé,1568777820.0,unknown,unknown,unknown,1,train.csv
d41bdf366d7713f69ca4939adc379240,Cấm vô thời hạn tất cả các chuyến bay từ Việt Nam qua Hàn Quốc vì dịch Corona tại Hàn bùng phát.,2020-02-20 11:10:00,12.0,17.0,0.0,1,train.csv
3545788662839834112,"Tin khẩn cấp , vừa có vụ bắt cóc trẻ em ở krong pa , cách đây 3ngay , người đàn ông có mang theo súng để khống chế người dân đi rẫy , hiện tại công an địa phương đang truy tìm , mong các mom có con đi học , đi chơi phải có sự giám sát của ph đi theo , chứ ko mất con như chơi",1502253240.0,unknown,unknown,unknown,1,train.csv
