label,content
1,"CẬU BÉ THÁI LAN 12 TUỔI LÀM PHÓNG VIÊN CHIẾN TRƯỜNG Thái Lan : Một ""phóng viên chiến trường"" 12 tuổi sẵn sàng đi vay tiền mua thiết bị tác nghiệp để ""nói sự thật"" về các cuộc biểu tình bất chấp vòi rồng của cảnh sát. Trong hình là em On-San, cậu bé người Thái Lan 12 tuổi đang học lớp 6 tại một trường trung học cơ sở đã trở thành ""phóng viên chiến trường"" nổi tiếng trong giới bất đồng chính kiến tại Thái Lan trong thời gian qua. Vào tháng 10 năm ngoái, cậu bé ấy đã mở một kênh YouTube với các bạn cùng lứa tuổi của mình và lần lượt đăng các video phỏng vấn do nhóm thực hiện. Việc làm của một cậu bé phóng viên không ngại bị cảnh sát xịt vòi ròng đã thu hút rất nhiều sự chú ý với số lượng 17.000 người đã tham gia đăng ký. Với chiều cao 139 cm, cậu bé nhìn nhỏ nhắn nhưng đầy năng lượng, khi liên tục chụp ảnh bằng camera siêu mỏng với những người cảnh sát đang canh gác và lắng nghe những người ủng hộ. Rời một cuộc biểu tình sau khi đã tác nghiệp xong, cậu nói : ""Bây giờ tình hình vẫn còn yên ắng do ảnh hưởng của loại coronavirus mới, nhưng cháu nghĩ phong trào sẽ trở nên dữ dội hơn vào khoảng tháng Tư."" Vào tháng 3/2020, cậu bé vẫn còn là một học sinh lớp 5 tiểu học và chỉ quan tâm đến các chương trình tạp kỹ trên TV và các trò chơi điện tử trên Internet. Cậu bé ấy chỉ bắt đầu quan tâm đến chính trị và các cuộc biểu tình bất đồng chính kiến ​​của giới trẻ vào khoảng tháng 8/2020, khi cậu cùng các bạn cùng lớp đã đi xem các cuộc biểu tình. Cậu bé On-San kể lại : ""Khi thấy cảnh sát xịt vòi rồng trong cuộc biểu tình tại một ngã tư ở Bangkok ngày 16/10/2020, cháu đã bàng hoàng khi thấy có một cậu bé chỉ mới 5 tuổi đang bị xịt nước."" Ngay hôm sau, cậu đã lập một kênh YouTube có tên ""Tin tức từ trẻ em"" và bắt đầu tường thuật vụ việc bằng chính giọng nói của mình. Bài đăng đầu tiên đạt khoảng 45.000 lượt xem. Sau đó, cậu đã tập hợp được khoảng 10 người bạn tuổi teen và cùng đăng tải lần lượt nhiều video của các sự kiện. Tại cuộc biểu tình trước quốc hội vào tháng 11/2020, cậu bé cho biết đã phải nhập viện sau khi bị cảnh sát phun vòi rồng vào người. Cậu bé chia sẻ : “Theo lời giới thiệu của một sinh viên đại học từ những người biểu tình làm quen với cháu, cháu đã đề nghị anh ấy cho vay tiền để mua một chiếc máy ảnh sản xuất tại Nhật Bản với giá khoảng 17.000 baht (khoảng 60.000 yên). Cháu hiện vẫn đang sử dụng nó thường xuyên."" Cậu bé có tổng cộng 11 bài viết. Bố mẹ dù lo ngại những cảnh đụng độ căng thẳng nhưng vẫn ủng hộ việc làm của con trai mình. Cậu tâm tình : ""Lúc đầu cháu cũng sợ, nhưng rồi cũng quen. Cháu không muốn mọi người đánh giá qua vẻ bề ngoài chỉ vì cháu là một đứa trẻ. Tại địa điểm biểu tình, cháu luôn cố gắng lắng nghe nhiều người. Cháu đã được phỏng vấn một nhà báo nổi tiếng mà cháu ngưỡng mộ, và bây giờ cháu muốn trở thành một phóng viên trong tương lai. Mục đích là để ""ghi lại trực tiếp các sự kiện ngay tại chỗ và truyền đạt thông tin đúng đắn cho mọi người mà không kết hợp với cảm xúc và suy nghĩ của cá nhân."" Khi được hỏi những người bất đồng quan điểm nghĩ gì về việc các hoàng gia và các vị vua đòi cải cách, cậu bé suy nghĩ một lúc và nói: ""Hãy đừng chỉ nhìn vào những người yêu mến hoàng gia, mà nên nhìn vào những người không yêu mến nó."". Cậu bé mỉm cười bẽn lẽn khi nghe một phóng viên phương tiện truyền thông địa phương quen thuộc gần đó nói: ""Đó là một câu trả lời hay."" (Hideki Kawai, Bangkok). Nguồn: Fb Vo Hong Ly https://www.nishinippon.co.jp/sp/item/n/685353/..."
1,"MỘT BỨC THƯ CŨ TỪ TÂN NGOẠI TRƯỞNG MỸ ANTONY BLINKEN Luật sư Lê Quốc Quân vừa cho đăng một bức thư cũ mà ông Blinken viết cho ông nhân chuyến đi Việt Nam, thư cũ nhưng đáng trân trọng vì những quan điểm của ông Blinken đối với Việt Nam. Hy vọng với cương vị Ngoại trưởng, ông Blinken sẽ có những đối sách mạnh mẽ, giúp Việt Nam có cơ hội thoát Trung! Từ Facebook Luật sư Lê Quốc Quân: ""Đã được gặp Anh năm 2016 - nhận thư của Anh khen ngợi và gửi gắm những tâm tình về hoạt động cho một xã hội Việt Nam dân chủ trong tương lai. Hôm nay rất vui khi biết Anh đồng ý và tiếp tục đường lối đối ngoại cứng rắn với Trung Cộng mà người tiền nhiệm của Anh là Mike Pompeo đã nêu ra. Tiếp tục ủng hộ những người đấu tranh dân chủ như chúng tôi nhé - Anh bạn: Antony Blinken."" Và dưới đây là nội dung bức thư ông Antony Blinken đã viết cho Ls Lê Quốc Quân: Chào ông Quân, Tôi rất vui đã được gặp ông trong chuyến viếng thăm Hà Nội mới đây của tôi vào tháng Tư, 2016. Tôi rất cảm ơn về buổi thảo luận nhiều kết quả với những thách đố về mặt xã hội dân sự ở VN và những lời khuyên của ông về việc cải cách chính trị và luật pháp. Thật là khích lệ để biết rằng phạm vi xã hội dân sự đã được nới rộng trong những năm gần đây, mặc dù rõ ràng là vẫn còn rất nhiều chỗ để cải thiện nó. Tôi mong chuyến viếng thăm của Tống thống Obama đến Việt Nam sẽ giúp đẩy mạnh điều này. Vai trò lãnh đạo của ông về những vấn đề liên quan đến Nhân quyền rất quan trọng cho hoà bình và thịnh vượng của đất nước và người dân Việt Nam. Tôi biết đại sứ Osius và nhân sự của ông ấy sẽ hợp tác làm việc với ông trong tương lai về các vấn đề này. P.S: tôi ngưỡng mộ tình yêu nước và lòng can đãm của ông. Cảm ơn đã chia sẻ quan điểm của ông. #VìệtTân #AntonyBlinken #lslêquốcquân"
1,"Một cái Tết hoang mang! Trong giữa tháng 12 vừa qua, tôi trở lại Đà Lạt để đến thăm một trại nuôi cá Tầm, được một chủ trại cá chia sẻ mới biết năm nay cá tầm rớt giá thê thảm, bình thường bán 300k một kg là chưa biết cầm vốn lại chưa, nhưng năm nay bán 200k cũng không ai mua. Nguyên nhân là cá tầm trôi nổi ở thị trường với giá 120k trên 1 kg có nguồn gốc từ trung quốc nhập qua bằng đường lậu. Các cơ quan chức trách ở đâu tại sao để loại cá này lọt vào VN mà không qua kiểm tra nguồn gốc, ngay giữa lúc dịch bệnh hoành hành? Và cũng trong dịp này đến thăm các nhà vườn làm nông ở Đơn Dương, với mọi năm thì tầm này công việc rất bận rộn, nhưng năm nay thì khác, các đơn hàng hầu như ít đi đến 70%, người nông dân rất lo lắng, thấp thỏm vì đã đầu tư hết vốn liếng cho vụ tết. Và hôm nay, đùng một cái Hải Dương và Quảng Ninh chỉ trong 2 ngày phát hiện gần 100 ca dương tính với Cúm tàu biến thể. Những người nông dân họ bàng hoàng, than với tôi vì các đơn hàng gần như bị hủy và lượng nông sản họ đầu tư đã chuẩn bị thu hoạch, nếu dịch bệnh bùng phát mạnh thì coi như trắng tay, chưa kể phải mang nợ. Ở bên ngoài Nhân dân thì đang hoang mang với tình hình dịch bệnh đang diễn biến nghiêm trọng, có nguy cơ đón một cái tết ‘’nhà ai ở nhà nấy’’, thì một tầng lớp lao động chân tay sẽ chịu thiệt thòi nhất, khi hai lần dịch bệnh bùng phát trong năm 2020 chính phủ đã bỏ rơi, bây giờ gần tết mong chút gỡ gạc lại thì có nguy cơ thành nợ chồng nợ. Nhưng trong khu vực đầu não Hà Nội đang nhóm họp, vẫn háo hức vì đại hội sắp thành công tốt đẹp, những tiếng vỗ tay rần trời cũng sẽ vang lên khi đảng vẫn vinh quang trên sự lầm than của hàng triệu dân đen đang lo lắng trước một cái tết nước mắt chan cơm. Đảng vinh quang ở đâu trên đầu Nhân dân? Ngẫm mà phẫn uất trung cộng đã gây nên cớ sự này, cũng nghẹn ngào khi mà đảng vẫn quang vinh mà Nhân Dân thì điêu linh. Đảng đã cho Dân một mùa xuân đầy... nước mắt! Nguồn: Phạm Minh Vũ"
1,"Ngày 27/1, đọc tham luận của Đảng bộ Công an tại Đại hội XIII, ông Tô Lâm - Bộ trưởng Công an nêu ra 03 thách thức: 1. Âm mưu, hoạt động chống phá, gây bạo loạn, lật đổ của các thế lực thù địch, phản động ngày càng thâm độc, nguy hiểm hơn. 2. Nguy cơ đe dọa chủ quyền lãnh thổ trên Biển Đông, gắn với thách thức trong xử lý quan hệ với các nước lớn và giữ vững uy tín của Đảng, chế độ trước nhân dân ngày càng gia tăng. 3. Nguy cơ ""tự diễn biến"", ""tự chuyển hóa"" trong nội bộ gắn với suy giảm lòng tin của nhân dân diễn biến phức tạp. -------//------- Dưới góc độ công dân, tôi thiển nghĩ cả 03 thách thức được ông bộ trưởng nêu ra đều có thể hóa giải theo chiều hướng tích cực. Với thách thức thứ 1 và thứ 3. Sự hóa giải nên bằng cách THÀNH TÂM thực hiện chính sách hòa hợp, hòa giải dân tộc để xóa bỏ hận thù. Khi ấy, không còn “thế lực thù địch” hoặc “phản động” người Việt chống người Việt nữa. Đồng thời, sự ""tự diễn biến"", ""tự chuyển hóa"" cũng sẽ tự nhiên mất động lực và triệt tiêu. Với thách thức thứ 2. Khi dân tộc đã là một khối thống nhất, đoàn kết hướng về mục tiêu chung là lợi ích quốc gia, thì các nguồn lực thay vì dùng để “chống nhau” sẽ được tập hợp thống nhất, tạo nên nguồn lực mới, mạnh mẽ hơn trước các thách thức, đe dọa về chủ quyền quốc gia. Tuy vậy, sau 45 năm thống nhất đất nước, cũng cần phải nhìn nhận một thực tế rằng khả năng hòa hợp, hòa giải dân tộc quá khó khăn. Nó như một lời nguyền thù hận không lời giải. Chỉ khi đặt lợi ích quốc gia, dân tộc là tối thượng, lên trên lợi ích đảng phái, khuynh hướng chính trị, địa phương cục bộ … thì mới có thể bước qua thù hận, lời nguyền sẽ được giải. Khi ấy, tôi nghĩ dân tộc này hóa rồng chẳng mấy chốc. Xin lưu ý : Đây là một post có nội dung chính trị về một chủ đề đang được thảo luận tại đại hội đảng. Mọi lời còm nên nghiêm túc và mang tính xây dựng. Do đó, tôi dành quyền xóa tất cả mọi lời còm khiêu khích, gây hấn… đi ngược với nội dung của post. Nguồn: Luật sự Đặng Đình Mạnh"
1,"PHILIPPINES PHẢN ĐỐI LUẬT HẢI CẢNH MỚI CỦA TRUNG QUỐC CHO PHÉP NỔ SÚNG VÀO TÀU NƯỚC NGOÀI Hôm 27 Tháng Một, 2021, Ngoại trưởng Philippines Teodoro Locsin Jr. cho biết đã chính thức gửi công hàm phản đối việc Trung Quốc tự ý ban hành luật cho phép hải cảnh được nổ súng vào tàu nước ngoài. Mặc dù trước đó ông đã tuyên bố việc Trung Quốc thông qua luật hải cảnh mới “không phải là việc của chúng tôi”, Tuy nhiên, ""sau khi xem xét, tôi đã gửi công hàm phản đối”, ông nói. Ông Locsin còn nhấn mạnh trên mạng Twitter, luật hải cảnh mới của Trung Quốc là một đe dọa gây chiến với bất cứ quốc gia nào thách thức luật này. ""Không thách thức có nghĩa là phục tùng luật này."" Được biết, luật vừa được Trung Quốc thông qua cho phép lực lượng hải cảnh của nước này “thi hành mọi biện pháp, kể cả sử dụng vũ khí, mỗi khi chủ quyền quốc gia, quyền chủ quyền và quyền tài phán trên biển bị các cá nhân và tổ chức nước ngoài xâm phạm”. Nói một cách dễ hiểu là luật mới cho phép hải cảnh Trung Quốc bắn vào các tàu nước ngoài. Theo một tổ chức bảo vệ quyền lợi ngư dân Philippines cho rằng, luật hải cảnh mà Trung Quốc vừa thông qua, như là “một lời tuyên chuyến” với các nước đang tranh chấp chủ quyền biển đảo với Trung Quốc và tổ chức này đã yêu cầu Tổng thống Philippines phản đối và lên án. Nhiều chuyên gia quốc tế đã cảnh báo là luật này có nguy cơ dẫn đến xung đột vũ trang trên các vùng biển tranh chấp. Về phía Việt Nam, cho đến giờ này vẫn chưa có phản ứng chính thức nào về luật hải cảnh mới của Trung Quốc. Có lẽ giờ này các ông lãnh đạo CSVN đang tập trung vào việc tranh giành ghế trong Đại hội Đảng. Chẳng lẽ chờ khi tàu Trung Quốc tấn công hoặc bắn giết ngư dân Việt Nam thì mới lên tiếng hay sao? Đúng là ""hèn với giặc, ác với dân"" là câu nói không sai mỗi khi người dân nhắc đến Đảng. Lê Ánh"
1,"TẠI SAO THÔNG TIN TBT TRỌNG ĐƯỢC ""GIỚI THIỆU TÁI ĐẮC CỬ "" HÉ LỘ RỒI BỊ RÚT XUỐNG? Thông tin Tổng bí thư Nguyễn Phú Trọng được đề cử thêm một nhiệm kỳ nữa đã được rò rỉ ra công chúng vài tuần trước khi Đại hội Đảng bắt đầu hôm 25/1, và lại được một uỷ viên Trung ương Đảng ‘tiết lộ’ hôm 27/1. Tuy nhiên, các trang báo mạng trong nước đã đồng loạt sửa đổi bài viết trích dẫn bình luận của uỷ viên Trung ương này, trong đó nói ông Nguyễn Phú Trọng được “giới thiệu tái cử” và là “nhân sự đặc biệt” cho việc biểu quyết tại Đại hội Đảng 13 đang diễn ra tại Hà Nội. Nguồn: VOA #ViệtTân #đạihội13 #nguyễnphútrọng https://www.youtube.com/watch?v=MnfklKrMEOU&feature=youtu.be"
1,"Đại hội 13: Nguyễn Xuân Phúc phiếu tín nhiệm cao nhưng vẫn thua Nguyễn Phú Trọng ĐẠI HỘI 13: RƯỢU CŨ MÀ BÌNH CŨNG CŨ Trung Điền Đại hội 13 quy tụ 1.587 đại biểu từ các Tỉnh, Thành, Trung ương và các đảng bộ quân đội công an, cùng với một số đại biểu từ nước ngoài. Đây là số đại biểu đông nhất qua 13 kỳ đại hội. Đặc biệt kỳ này, đảng CSVN đã khoe rằng số đại biểu có văn bằng Thạc sĩ, Tiến sĩ chiếm 67,3%, tức là đảng đã biến chất không còn là “đại diện chân chính” cho thành phần nông dân, công nhân vô sản, mà đảng đã từng coi là nòng cốt. Với một dàn nhân sự Tứ trụ cho năm năm tới như vậy, tương lai của đảng CSVN sẽ giống như sức khoẻ của chính ông Trọng, trong hoàng hôn của tuổi xế chiều. #ViệtTân #đạihội13 #tứtrụ https://www.youtube.com/watch?v=KXFw6ddqhCk&feature=youtu.be"
1,"HẸN VỚI EM SANG NĂM TỚI HOÀNG SA - Người Đà Lạt Xưa - Cô ấy từng viết trên tài khoản Facebook cá nhân cách đây hơn bốn năm, chỉ muốn thay đổi một chữ trong bài Hồ Trường của Nguyễn Bá Trác, khi tự hỏi chính mình có thể đổi lại là ""Nữ nhi sự nghiệp ư hồ thỉ, hà tất cùng sầu đối cỏ cây""? Vào ngày này, cách đây hai năm, cô ấy đã bị công an bắt ​giữ tại nơi làm việc ​trong Khu xét nghiệm mẫu mô ung thư, bệnh viện Nguyễn Tri Phương, Sài Gòn. Huỳnh Thị Tố Nga, sinh năm 1983, ​​đã bị giam giữ ​đúng 24 tháng, ​và bản án sẽ tiếp tục kéo dài ​thêm ​sự chia cách giữa một người mẹ đơn thân và hai đứa con nhỏ. Người ""nữ"" có được ""sự nghiệp ư hồ thỉ"" hay không, là Nga tự hỏi chính mình vào ngày 3 tháng 8 năm 2016 khi trang Facebook của cô vẫn còn tên gọi ""Selena Huỳnh"". Hai năm sau đó, tài khoản đã được đổi tên thành ""Selena Zen"". Vì được sinh ra vào một đêm trăng rằm và dự kiến du học ở nước ngoài, cô ấy muốn lấy một bút hiệu thích hợp để viết những loạt bài quan điểm chính trị và xã hội. Một người thân trong gia đình bên mẹ đã cảnh báo cô ấy hãy ngừng viết bài kêu gọi dân chủ và nhân quyền ở Việt Nam để bảo toàn an ninh cho cả nhà. Cô ấy trả lời: ""ai cũng bảo toàn thì ai làm"". Selena là một tên nữ rất đẹp của phương Tây, theo dạng Latinh hóa của tên gọi Selene, tiếng Hy Lạp cổ: Σελήνη [selɛ̌ːnɛː] là ""Mặt Trăng"", là tên của nữ thần Mặt Trăng trong thần thoại Hy Lạp, vị thần lái cỗ xe ngựa mặt trăng ngang qua thiên đường. Là người Phật tử nghiên cứu về Thiền tông, cô ấy đã chọn chữ Zen là ""thiền"" để thay thế họ Huỳnh khi đặt bút hiệu của mình. Cô ấy còn có thêm một tài khoản Facebook khác, pháp danh Diệu Hằng. Nga và anh ruột Huỳnh Minh Tâm đã bị xét xử sơ thẩm bởi Tòa án Nhân dân tỉnh Đồng Nai vào ngày 28 tháng 11 năm 2019. Cả hai anh em đã bị kết tội “làm, tàng trữ, phát tán hoặc tuyên truyền thông tin, tài liệu, vật phẩm nhằm chống Nhà nước Cộng hòa xã hội chủ nghĩa Việt Nam” theo điều 117 Bộ luật Hình sự (tức điều 88 cũ). Hội đồng xét xử đã tuyên án Nga 5 năm tù giam và Tâm 9 năm tù giam. Hiện nay, Nga đang bị giam giữ tại trại An Phước xã An Thái, huyện Phú Giáo, tỉnh Bình Dương, khoảng 80 cây số về hướng Bắc cách nơi cô ấy sinh ra và lớn lên ở Đồng Nai. Anh ruột Tâm đang bị giam ở trại Gia Trung, tỉnh Gia Lai. Mỗi tháng, gia đình đều gửi quà và lưu ký vào trại cho cả hai anh em. Ba tháng gần đây​, Nga được phép gọi điện về thăm ​nhà​, mỗi tháng nói chuyện với​ hai đứa con nhỏ ​trong giới hạn 5 phút. Thật đau lòng khi nhìn thấy hàng trăm tù nhân Việt Nam đang bị đàn áp và tù giam vì tội ""bất đồng chính kiến"". Hầu hết người đi hàng đầu trong cuộc biểu tình chống Luật Đặc Khu và các nhà hoạt động dân chủ trong nước, lần lượt bị đàn áp và đi tù. ""Trời nam nghìn dặm thẳm, non nước một màu sương."" Cô ấy từng nuôi giấc mơ của các chí sĩ Đông Du, muốn học hỏi điều tốt đẹp ở nước ngoài, mang kiến thức học vấn và khả năng của mình phục vụ cho đất nước, tranh đấu bảo vệ quyền lợi và mưu cầu hạnh phúc cho dân tộc. Đêm nay, bạn bè của cô ấy đang ""rót về nam phương, trời nam mù mịt, có người quá chén như điên như cuồng. Nào ai tỉnh, nào ai say, chí ta ta biết, lòng ta ta hay."" Ừ thì cũng được, em là ""nữ nhi tự cổ sự tang bồng, hà tất cùng sầu khấp phần tử."" Tr​ước​ ​cuộc biểu tình ngày​ ​10 tháng 6 năm 2018​, cô ấy đã mượn ​câu thơ ​của ​Vũ Hoàng Chương, nhắn nhủ với ​bạn​ ​rằng: “Không đòi, ai trả núi sông ta!” Đêm nay, cô ấy nằm ngủ trên nền đá trong nhà tù chế độ, lời nhắn nhủ năm xưa vẫn còn sâu đậm trong trái tim của tất cả những người bạn, chiến hữu và người tri kỷ của em. Mỗi ngòi bút bị bẻ gãy sẽ có người khác viết thay, vì đất nước này luôn có những người ​dũng cảm đứng lên​, ​thay ​gánh nặng cho mỗi người ​hy sinh ​ngã xuống. Không đòi, ai trả núi sông ta! Hẹn với em sang năm tới Hoàng Sa! Người Đà Lạt Xưa January 28, 2021 #ViệtTân #TNLT #HuỳnhThịTốNga"
1,"Báo VietNamNet hôm 23 Tháng Một, 2021, dẫn tuyên bố của ông Nguyễn Xuân Thắng, chủ tịch Hội Đồng Lý Luận Trung Ương, rằng mục tiêu của Đại Hội 13 là “tới mốc 100 năm thành lập nước, Việt Nam phải trở thành một nước phát triển, thu nhập cao.” “Hiện thu nhập chúng ta đạt khoảng $2,800/người. Năm năm tới, với nỗ lực đang hoàn toàn có thể đạt được từ $4,500 đến $5,000/người,” ông Nguyễn Xuân Thắng nói. Vị chủ tịch Hội Đồng Lý Luận Trung Ương còn khẳng định: “Trong 10 năm tới, kỷ niệm 100 năm thành lập đảng, chúng ta ở mức đang phát triển thu nhập trung bình cao, mức thu nhập được xác định từ $4,046 đến $12,535 theo chuẩn mực quốc tế"". Dù đưa ra mục tiêu thu nhập hoành tráng, tuy nhiên ông Nguyễn Xuân Thắng đã không nêu cụ thể về kế hoạch của Đảng Cộng Sản sẽ làm thế nào để có được thành tích này. Đến nay, dư luận đã quá quen trước những lời ""chém gió"" của các quan chức cộng sản về việc Việt Nam sẽ trở thành ""đầu tàu"", ""trung tâm kinh tế"", ""trung tâm công nghệ"",..."
1,"NGUYỄN PHÚ TRỌNG ‘BÁM QUYỀN LỰC BẰNG MỌI GIÁ' VÌ ĐƯỢC TRUNG QUỐC CHỐNG LƯNG? Ở chức vụ càng cao, đáng lẽ người lãnh đạo phải làm gương cho các cấp dưới và cả nước mà điều đơn giản nhất là tôn trọng luật lệ. Ông Trọng đã phá một lúc cả ba để tiếp tục bám vào ghế quyền lực cao nhất nước! Hẳn phải có nguyên nhân giải thích vì sao ông Trọng phá luật và toàn ĐCSVN phải ngậm bồ hòn làm ngọt và cúi đầu chấp nhận. Lý do sâu xa nhất không hề khó hiểu, đó là nhờ sự chống lưng của Bắc Kinh. Có lẽ chưa có lãnh đạo cộng sản nào ký với Trung cộng nhiều văn kiện bí mật như ông Trọng: – Ngày 17 Tháng Hai 2017 ông ký 15 văn kiện hợp tác giữa VN và TQ khi thăm Bắc Kinh. – Ngày 12 Tháng Mười Một 2017 ông Trọng lại ký tiếp 12 văn kiện với TQ vào dịp Tập Cận Bình sang VN. Tất cả đều mật, người dân hoàn không được biết tới. Bám ghế quyền lực bằng mọi giá bằng cách dựa vào thế lực một kẻ thù hung hiểm nhất nhân loại hiện nay là đánh đổi độc lập tự chủ của đất nước và đưa dân tộc vào con đường mất nước.” Nguồn: Facebook Ngọc Thu Tiêu đề do admin đặt."
